game_id,visit,inning,bat_team,outs,batter_id,runner_1b,runner_2b,runner_3b,event,col_7,col_8,team_iter,year,base_state,tagup_success,tagup_runs,re0,next_inning,next_bat_team,next_outs,next_base_state,re1,delta_run_exp,teamname,chosen_runner_strategy,adv_result
OAK202209100,CHA,8,0,0,grany001,,engea001,polla001,8/SF/L8+.3-H;2-3,,,OAK,2022,011,True,1,1.409,8.0,0.0,1.0,001,1.968,0.5589999999999999,CHA,"[3, 2]","[1, 1]"
OAK202209110,CHA,4,0,0,polla001,jimee001,,abrej003,8/SF/F8XD.3-H,,,OAK,2022,101,True,1,1.591,4.0,0.0,1.0,100,1.526,-0.06499999999999995,CHA,[3],[1]
OAK202209220,SEA,2,1,1,allen002,langs001,capec001,,9/L9,,,OAK,2022,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,OAK,[],[]
OAK202209230,NYN,5,0,0,lindf001,,canhm001,nimmb001,9/F34D,,,OAK,2022,011,False,0,1.409,5.0,0.0,1.0,011,1.409,0.0,NYN,[],[]
OAK202209240,NYN,1,0,0,lindf001,canhm001,,mcnej002,7/SF/F7.3-H,,,OAK,2022,101,True,1,1.591,1.0,0.0,1.0,100,1.526,-0.06499999999999995,NYN,[3],[1]
OAK202209240,NYN,8,0,1,alonp001,lindf001,mcnej002,,9/F89D,,,OAK,2022,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,NYN,[],[]
OAK202209250,NYN,2,0,1,ruf-d001,escoe001,,alonp001,9/F89S,,,OAK,2022,101,False,0,0.498,2.0,0.0,2.0,101,0.498,0.0,NYN,[],[]
OAK202209250,NYN,5,0,0,naqut001,ruf-d001,escoe001,,7/L7+,,,OAK,2022,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,NYN,[],[]
OAK202209250,NYN,5,0,1,nidot001,ruf-d001,escoe001,,8/L89XD.2-3,,,OAK,2022,110,False,0,0.443,5.0,0.0,2.0,101,0.498,0.05499999999999999,NYN,[2],[1]
OAK202210030,ANA,9,1,1,murps001,allen002,cleme002,,9/F9D,,,OAK,2022,110,False,0,0.443,9.0,1.0,2.0,110,0.443,0.0,OAK,[],[]
OAK202210030,ANA,10,0,1,wardt002,ohtas001,sotol001,,7/F78XD.2-3,,,OAK,2022,110,False,0,0.443,10.0,0.0,2.0,101,0.498,0.05499999999999999,ANA,[2],[1]
OAK202210050,ANA,5,1,1,capec001,,cleme002,vogts001,8/SF/F8XD.3-H,,,OAK,2022,011,True,1,0.59,5.0,1.0,2.0,010,1.327,0.737,OAK,[3],[1]
OAK202210050,ANA,6,1,1,brows003,murps001,kempt001,,8/F78,,,OAK,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,OAK,[],[]
OAK202210050,ANA,7,1,1,allen002,garcd004,,capec001,9/SF/F9S.3-H;1-2,,,OAK,2022,101,True,1,0.498,7.0,1.0,2.0,010,1.327,0.829,OAK,"[3, 1]","[1, 1]"
SEA202204150,HOU,7,1,0,kelej001,,suare001,crawj002,8/SF/L8+.3-H,,,SEA,2022,011,True,1,1.409,7.0,1.0,1.0,010,1.689,0.28,SEA,[3],[1]
SEA202204160,HOU,7,0,1,branm003,altuj001,maldm001,,7/F7D,,,SEA,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,HOU,[],[]
SEA202204200,TEX,9,0,1,garca005,lowen001,,seagc001,7/SF/L78XD.3-H(UR),,,SEA,2022,101,True,1,0.498,9.0,0.0,2.0,100,1.227,0.7290000000000001,TEX,[3],[1]
SEA202204210,TEX,8,1,1,winkj002,frant002,fraza001,,7/F7LF/FL,,,SEA,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202204230,KCA,8,1,1,fraza001,,winkj002,rodrj007,8/F8S,,,SEA,2022,011,False,0,0.59,8.0,1.0,2.0,011,0.59,0.0,SEA,[],[]
SEA202204240,KCA,10,1,0,winkj002,frant002,,fraza001,8/SF/F89.3-H(UR),,,SEA,2022,101,True,1,1.591,10.0,1.0,1.0,100,1.526,-0.06499999999999995,SEA,[3],[1]
SEA202205060,TBA,4,1,0,toroa001,,winkj002,suare001,7/SF/F78XD.3-H;2-3,,,SEA,2022,011,True,1,1.409,4.0,1.0,1.0,001,1.968,0.5589999999999999,SEA,"[3, 2]","[1, 1]"
SEA202205060,TBA,7,0,1,kierk001,ramih004,loweb001,,9/F89S,,,SEA,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,TBA,[],[]
SEA202205070,TBA,3,0,1,ramih004,franw002,diazy001,,8/L89XD+.2-H(E4/TH)(NR)(UR);1-3,,,SEA,2022,110,True,1,0.443,3.0,0.0,2.0,001,1.369,0.9259999999999999,TBA,"[2, 1]","[1, 1]"
SEA202205100,PHI,1,1,1,winkj002,suare001,,frant002,7/F78S,,,SEA,2022,101,False,0,0.498,1.0,1.0,2.0,101,0.498,0.0,SEA,[],[]
SEA202205100,PHI,8,1,1,crawj002,frant002,fraza001,,7/F7,,,SEA,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202205110,PHI,4,0,0,castn001,harpb003,bohma001,,9/F9D.2-3,,,SEA,2022,110,False,0,0.923,4.0,0.0,1.0,101,1.591,0.6679999999999999,PHI,[2],[1]
SEA202205230,OAK,4,0,1,smitk003,bethc001,,murps001,8/SF/F8D.3-H,,,SEA,2022,101,True,1,0.498,4.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
SEA202205250,OAK,2,0,0,smitk003,,brows003,andre001,9/F9,,,SEA,2022,011,False,0,1.409,2.0,0.0,1.0,011,1.409,0.0,OAK,[],[]
SEA202205250,OAK,6,1,0,fraza001,frant002,winkj002,,8/F8D,,,SEA,2022,110,False,0,0.923,6.0,1.0,1.0,110,0.923,0.0,SEA,[],[]
SEA202205270,HOU,4,1,1,fraza001,haggs001,tramt001,,7/F7L,,,SEA,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202205280,HOU,3,1,0,tramt001,lewik001,fraza001,,9/F9S,,,SEA,2022,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,SEA,[],[]
SEA202205280,HOU,4,1,1,suare001,,rodrj007,frant002,7/SF/L78D+.3-H(UR);2-3,,,SEA,2022,011,True,1,0.59,4.0,1.0,2.0,001,1.369,0.779,SEA,"[3, 2]","[1, 1]"
SEA202205280,HOU,5,1,1,winkj002,,tramt001,lewik001,8/F78,,,SEA,2022,011,False,0,0.59,5.0,1.0,2.0,011,0.59,0.0,SEA,[],[]
SEA202205290,HOU,5,0,1,sirij001,dubom001,gurry001,,8/F78D,,,SEA,2022,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,HOU,[],[]
SEA202206110,BOS,9,1,1,fraza001,haggs001,crawj002,,9/L9D,,,SEA,2022,110,False,0,0.443,9.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202206170,ANA,4,1,1,ralec001,fraza001,winkj002,,7/F56D,,,SEA,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202206181,ANA,8,1,1,moord002,fraza001,winkj002,,9/F89D+.2-3,,,SEA,2022,110,False,0,0.443,8.0,1.0,2.0,101,0.498,0.05499999999999999,SEA,[2],[1]
SEA202206182,ANA,5,1,1,suare001,frant002,ralec001,,9/F9S,,,SEA,2022,110,False,0,0.443,5.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202206290,BAL,2,1,1,rodrj007,crawj002,,haggs001,8/SF/L8D.3-H(UR),,,SEA,2022,101,True,1,0.498,2.0,1.0,2.0,100,1.227,0.7290000000000001,SEA,[3],[1]
SEA202206290,BAL,4,1,0,crawj002,,haggs001,fraza001,7/SF/L7L.3-H,,,SEA,2022,011,True,1,1.409,4.0,1.0,1.0,010,1.689,0.28,SEA,[3],[1]
SEA202206290,BAL,4,1,1,ralec001,santc002,,suare001,9/SF/F89D.3-H,,,SEA,2022,101,True,1,0.498,4.0,1.0,2.0,100,1.227,0.7290000000000001,SEA,[3],[1]
SEA202207020,OAK,1,0,1,murps001,laurr001,,kempt001,9/SF/L9L.3-H,,,SEA,2022,101,True,1,0.498,1.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
SEA202207100,TOR,6,0,1,moreg001,espis001,tapir001,,8/L89D,,,SEA,2022,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,TOR,[],[]
SEA202207100,TOR,6,1,1,ralec001,suare001,,santc002,8/SF/L8D.3-H,,,SEA,2022,101,True,1,0.498,6.0,1.0,2.0,100,1.227,0.7290000000000001,SEA,[3],[1]
SEA202207220,HOU,5,0,1,alvay001,penaj004,,altuj001,7/SF/L7D+.3-H,,,SEA,2022,101,True,1,0.498,5.0,0.0,2.0,100,1.227,0.7290000000000001,HOU,[3],[1]
SEA202207240,HOU,2,0,0,penaj004,altuj001,maldm001,,8/L8,,,SEA,2022,110,False,0,0.923,2.0,0.0,1.0,110,0.923,0.0,HOU,[],[]
SEA202207250,TEX,3,0,1,heimj001,seagc001,semim001,,9/L9D,,,SEA,2022,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,TEX,[],[]
SEA202207260,TEX,7,0,1,solan001,tavel001,lowen001,,9/F9S,,calhk001,SEA,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,TEX,[],[]
SEA202208080,NYA,9,1,1,ralec001,crawj002,suare001,,8/F8D,,,SEA,2022,110,False,0,0.443,9.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202208230,WAS,2,1,1,crawj002,suare001,santc002,,7/F7,,,SEA,2022,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202208230,WAS,7,1,0,fraza001,ralec001,crawj002,,9/F89,,,SEA,2022,110,False,0,0.923,7.0,1.0,1.0,110,0.923,0.0,SEA,[],[]
SEA202208260,CLE,5,1,0,ralec001,fraza001,santc002,,7/F7LF/FL.2-3;1-2,,,SEA,2022,110,False,0,0.923,5.0,1.0,1.0,011,1.409,0.486,SEA,"[2, 1]","[1, 1]"
SEA202208260,CLE,5,1,1,crawj002,,fraza001,santc002,8/SF/L8XD+.3-H(UR),,,SEA,2022,011,True,1,0.59,5.0,1.0,2.0,010,1.327,0.737,SEA,[3],[1]
SEA202208260,CLE,6,0,0,ramij003,rosaa003,kwans001,,9/L9D.2-3,,,SEA,2022,110,False,0,0.923,6.0,0.0,1.0,101,1.591,0.6679999999999999,CLE,[2],[1]
SEA202208260,CLE,6,0,1,naylj001,rosaa003,,kwans001,9/SF/L9+.3-H,,,SEA,2022,101,True,1,0.498,6.0,0.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
SEA202208260,CLE,7,0,1,stram002,hedga001,,freet001,9/F34D,,,SEA,2022,101,False,0,0.498,7.0,0.0,2.0,101,0.498,0.0,CLE,[],[]
SEA202208260,CLE,7,1,0,fraza001,santc002,,suare001,8/SF/L8XD.3-H,,,SEA,2022,101,True,1,1.591,7.0,1.0,1.0,100,1.526,-0.06499999999999995,SEA,[3],[1]
SEA202208280,CLE,6,0,0,stram002,hedga001,,gimea001,9/F89,,,SEA,2022,101,False,0,1.591,6.0,0.0,1.0,101,1.591,0.0,CLE,[],[]
SEA202209060,CHA,4,0,0,jimee001,abrej003,moncy001,,8/F89D,,,SEA,2022,110,False,0,0.923,4.0,0.0,1.0,110,0.923,0.0,CHA,[],[]
SEA202209060,CHA,7,1,0,crawj002,tramt001,fraza001,,8/F8,,,SEA,2022,110,False,0,0.923,7.0,1.0,1.0,110,0.923,0.0,SEA,[],[]
SEA202209070,CHA,3,1,1,hanim001,frant002,,rodrj007,8/SF/F78D.3-H(UR),,,SEA,2022,101,True,1,0.498,3.0,1.0,2.0,100,1.227,0.7290000000000001,SEA,[3],[1]
SEA202209070,CHA,6,0,0,moncy001,andre001,zavas001,,9/F9S,,,SEA,2022,110,False,0,0.923,6.0,0.0,1.0,110,0.923,0.0,CHA,[],[]
SEA202209070,CHA,6,0,1,sheeg001,,jimee001,abrej003,9/SF/F89XD.3-H(UR);2-3,,,SEA,2022,011,True,1,0.59,6.0,0.0,2.0,001,1.369,0.779,CHA,"[3, 2]","[1, 1]"
SEA202209270,TEX,4,1,1,ralec001,hanim001,frant002,,9/L89D,,,SEA,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202209270,TEX,6,0,1,garca005,lowen001,,semim001,9/F9S,,,SEA,2022,101,False,0,0.498,6.0,0.0,2.0,101,0.498,0.0,TEX,[],[]
SEA202209270,TEX,9,1,1,toroa001,kelej001,santc002,,8/F8S,,moord002,SEA,2022,110,False,0,0.443,9.0,1.0,2.0,110,0.443,0.0,SEA,[],[]
SEA202209280,TEX,1,1,0,hanim001,,suare001,frant002,8/SF/L8D.3-H,,,SEA,2022,011,True,1,1.409,1.0,1.0,1.0,010,1.689,0.28,SEA,[3],[1]
SEA202209280,TEX,3,0,0,lowen001,semim001,thomb003,,7/F7D,,,SEA,2022,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,TEX,[],[]
SEA202209280,TEX,3,0,1,garca005,semim001,thomb003,,8/F8XD+.2-3,,,SEA,2022,110,False,0,0.443,3.0,0.0,2.0,101,0.498,0.05499999999999999,TEX,[2],[1]
SEA202209280,TEX,3,1,1,haggs001,,hanim001,suare001,9/F9,,,SEA,2022,011,False,0,0.59,3.0,1.0,2.0,011,0.59,0.0,SEA,[],[]
SEA202209290,TEX,10,1,1,ralec001,suare001,,haggs001,7/SF/F78.3-H(UR);1-2,,,SEA,2022,101,True,1,0.498,10.0,1.0,2.0,010,1.327,0.829,SEA,"[3, 1]","[1, 1]"
SEA202210010,OAK,1,0,1,brows003,murps001,kempt001,,9/L89D,,,SEA,2022,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,OAK,[],[]
SEA202210010,OAK,8,1,1,haggs001,,torrl001,santc002,8/SF/L89D.3-H(UR),,,SEA,2022,011,True,1,0.59,8.0,1.0,2.0,010,1.327,0.737,SEA,[3],[1]
SEA202210030,DET,1,1,0,hanim001,frant002,rodrj007,,8/F89D.2-3,,,SEA,2022,110,False,0,0.923,1.0,1.0,1.0,101,1.591,0.6679999999999999,SEA,[2],[1]
SEA202210030,DET,1,1,1,suare001,frant002,,rodrj007,7/SF/F78.3-H,,,SEA,2022,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,SEA,[3],[1]
SEA202210030,DET,4,0,1,badda001,reyev001,barnt001,,7/F7D,,,SEA,2022,110,False,0,0.443,4.0,0.0,2.0,110,0.443,0.0,DET,[],[]
SEA202210041,DET,10,1,0,toroa001,kelej001,,santc002,8/SF/F8.3-H,,,SEA,2022,101,True,1,1.591,1.0,0.0,0.0,000,1.0,-0.591,SEA,[3],[1]
SEA202210050,DET,7,0,1,clemk001,badda001,,davib006,8/F8S,,,SEA,2022,101,False,0,0.498,7.0,0.0,2.0,101,0.498,0.0,DET,[],[]
TEX202204150,ANA,5,0,1,marsb002,renda001,,walsj001,8/SF/L78D+.3-H,,,TEX,2022,101,True,1,0.498,5.0,0.0,2.0,100,1.227,0.7290000000000001,ANA,[3],[1]
TEX202204160,ANA,3,0,1,renda001,troum001,,ohtas001,8/SF/F8XD+.3-H,,,TEX,2022,101,True,1,0.498,3.0,0.0,2.0,100,1.227,0.7290000000000001,ANA,[3],[1]
TEX202204170,ANA,5,0,1,duffm002,wardt002,marsb002,,9/F89D/DP.2X2(96),,,TEX,2022,110,False,0,0.443,5.0,1.0,0.0,000,0.0,-0.443,ANA,[2],[0]
TEX202204260,HOU,7,1,1,calhk001,lowen001,seagc001,,7/F7,,,TEX,2022,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,TEX,[],[]
TEX202204300,ATL,5,1,1,semim001,lowen001,huffs001,,9/F9D.2-3,,,TEX,2022,110,False,0,0.443,5.0,1.0,2.0,101,0.498,0.05499999999999999,TEX,[2],[1]
TEX202205010,ATL,9,0,1,swand001,contw002,,demet001,9/SF/L89D.3-H(UR),,,TEX,2022,101,True,1,0.498,9.0,0.0,2.0,100,1.227,0.7290000000000001,ATL,[3],[1]
TEX202205100,KCA,7,0,0,melem001,rivee001,dozih001,,8/F8D,,,TEX,2022,110,False,0,0.923,7.0,0.0,1.0,110,0.923,0.0,KCA,[],[]
TEX202205110,KCA,7,0,1,peres002,benia002,wittb002,,7/L78D,,,TEX,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,KCA,[],[]
TEX202205110,KCA,9,0,1,benia002,,lopen001,merrw001,8/F78S,,,TEX,2022,011,False,0,0.59,9.0,0.0,2.0,011,0.59,0.0,KCA,[],[]
TEX202205120,KCA,1,1,1,garca005,seagc001,millb002,,8/F8D,,,TEX,2022,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,TEX,[],[]
TEX202205130,BOS,6,0,1,stort001,,verda001,bogax001,9/SF/F9D.3-H;2-3,,,TEX,2022,011,True,1,0.59,6.0,0.0,2.0,001,1.369,0.779,BOS,"[3, 2]","[1, 1]"
TEX202205140,BOS,2,0,1,herne001,,dalbb001,vazqc001,8/SF/F78XD.3-H,,,TEX,2022,011,True,1,0.59,2.0,0.0,2.0,010,1.327,0.737,BOS,[3],[1]
TEX202205160,ANA,1,0,0,renda001,,ohtas001,troum001,8/L8,,,TEX,2022,011,False,0,1.409,1.0,0.0,1.0,011,1.409,0.0,ANA,[],[]
TEX202205160,ANA,1,1,0,calhk001,,garca005,seagc001,8/SF/F8XD+.3-H;2-3,,,TEX,2022,011,True,1,1.409,1.0,1.0,1.0,001,1.968,0.5589999999999999,TEX,"[3, 2]","[1, 1]"
TEX202205180,ANA,4,1,1,lowen001,heimj001,calhk001,,9/F89,,,TEX,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,TEX,[],[]
TEX202205300,TBA,1,0,1,choij001,arozr001,franw002,,8/F78XD+.2-3;1-2,,,TEX,2022,110,False,0,0.443,1.0,0.0,2.0,011,0.59,0.14699999999999996,TBA,"[2, 1]","[1, 1]"
TEX202205300,TBA,2,0,1,brujv001,,parei001,wallt003,8/SF/L78.3-H,,,TEX,2022,011,True,1,0.59,2.0,0.0,2.0,010,1.327,0.737,TBA,[3],[1]
TEX202205300,TBA,6,1,0,seagc001,semim001,white006,,8/F89D.2-3;1-2,,,TEX,2022,110,False,0,0.923,6.0,1.0,1.0,011,1.409,0.486,TEX,"[2, 1]","[1, 1]"
TEX202205300,TBA,9,0,1,ramih004,arozr001,diazy001,,7/L78,,,TEX,2022,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,TBA,[],[]
TEX202206010,TBA,11,0,1,arozr001,diazy001,choij001,,8/F8XD+.2-3,,,TEX,2022,110,False,0,0.443,11.0,0.0,2.0,101,0.498,0.05499999999999999,TBA,[2],[1]
TEX202206030,SEA,4,0,1,suare001,,crawj002,frant002,7/SF/F78XD.3-H;2-3,,,TEX,2022,011,True,1,0.59,4.0,0.0,2.0,001,1.369,0.779,SEA,"[3, 2]","[1, 1]"
TEX202206040,SEA,4,0,1,fraza001,suare001,rodrj007,,7/F78D,,,TEX,2022,110,False,0,0.443,4.0,0.0,2.0,110,0.443,0.0,SEA,[],[]
TEX202206210,PHI,6,0,1,vierm001,bohma001,realj001,,7/L78,,,TEX,2022,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,PHI,[],[]
TEX202206220,PHI,6,0,1,realj001,castn001,,harpb003,9/F9,,,TEX,2022,101,False,0,0.498,6.0,0.0,2.0,101,0.498,0.0,PHI,[],[]
TEX202206260,WAS,1,0,1,herny002,,cruzn002,bellj005,9/SF/L9D+.3-H;2-3,,,TEX,2022,011,True,1,0.59,1.0,0.0,2.0,001,1.369,0.779,WAS,"[3, 2]","[1, 1]"
TEX202206260,WAS,7,1,1,heimj001,,calhk001,garca005,8/SF/F8XD.3-H,,,TEX,2022,011,True,1,0.59,7.0,1.0,2.0,010,1.327,0.737,TEX,[3],[1]
TEX202207080,MIN,7,0,1,garlk001,polaj001,buxtb001,,7/F7D,,kiria001,TEX,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,MIN,[],[]
TEX202207100,MIN,5,1,1,seagc001,,semim001,smitj007,8/SF/F78D.3-H,,,TEX,2022,011,True,1,0.59,5.0,1.0,2.0,010,1.327,0.737,TEX,[3],[1]
TEX202207110,OAK,2,1,0,millb002,calhk001,heimj001,,8/L8XD+,,,TEX,2022,110,False,0,0.923,2.0,1.0,1.0,110,0.923,0.0,TEX,[],[]
TEX202207110,OAK,7,1,0,calhk001,vilom001,lowen001,,8/F8D,,,TEX,2022,110,False,0,0.923,7.0,1.0,1.0,110,0.923,0.0,TEX,[],[]
TEX202207110,OAK,7,1,1,millb002,vilom001,lowen001,,9/F89,,,TEX,2022,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,TEX,[],[]
TEX202207120,OAK,12,0,0,machv001,allen002,,pindc001,7/SF/F7D.3-H(UR);1-2,,,TEX,2022,101,True,1,1.591,12.0,0.0,1.0,010,1.689,0.09800000000000009,OAK,"[3, 1]","[1, 1]"
TEX202207160,SEA,1,0,1,santc002,winkj002,frant002,,8/F8XD,,,TEX,2022,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,SEA,[],[]
TEX202207160,SEA,4,0,1,toroa001,,fraza001,ralec001,7/F7S,,,TEX,2022,011,False,0,0.59,4.0,0.0,2.0,011,0.59,0.0,SEA,[],[]
TEX202207160,SEA,6,0,0,fraza001,ralec001,crawj002,,7/F7,,,TEX,2022,110,False,0,0.923,6.0,0.0,1.0,110,0.923,0.0,SEA,[],[]
TEX202208020,BAL,3,0,0,mounr001,santa003,,rutsa001,9/SF/F9.3-H,,,TEX,2022,101,True,1,1.591,3.0,0.0,1.0,100,1.526,-0.06499999999999995,BAL,[3],[1]
TEX202208030,BAL,2,1,1,semim001,culbc001,smitj007,,8/F8XD.2-3,,,TEX,2022,110,False,0,0.443,2.0,1.0,2.0,101,0.498,0.05499999999999999,TEX,[2],[1]
TEX202208050,CHA,3,0,0,zavas001,harrj002,,grany001,8/SF/L8XD+.3-H,,,TEX,2022,101,True,1,1.591,3.0,0.0,1.0,100,1.526,-0.06499999999999995,CHA,[3],[1]
TEX202208070,CHA,2,0,1,zavas001,garcl004,harrj002,,9/F9LD.2-3,,,TEX,2022,110,False,0,0.443,2.0,0.0,2.0,101,0.498,0.05499999999999999,CHA,[2],[1]
TEX202208070,CHA,3,1,1,garca005,lowen001,,seagc001,9/L9,,,TEX,2022,101,False,0,0.498,3.0,1.0,2.0,101,0.498,0.0,TEX,[],[]
TEX202208120,SEA,6,1,1,lowen001,garca005,seagc001,,7/F7L,,,TEX,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,TEX,[],[]
TEX202208120,SEA,8,0,1,crawj002,,ralec001,fraza001,7/SF/F7D.3-H,,,TEX,2022,011,True,1,0.59,8.0,0.0,2.0,010,1.327,0.737,SEA,[3],[1]
TEX202208130,SEA,1,0,1,suare001,,winkj002,frant002,8/SF/F78D.3-H,,,TEX,2022,011,True,1,0.59,1.0,0.0,2.0,010,1.327,0.737,SEA,[3],[1]
TEX202208150,OAK,4,1,1,smitj007,thomb003,millb002,,7/F7S,,,TEX,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,TEX,[],[]
TEX202208180,OAK,4,1,0,tavel001,heimj001,,garca005,9/SF/F9LD.3-H,,,TEX,2022,101,True,1,1.591,4.0,1.0,1.0,100,1.526,-0.06499999999999995,TEX,[3],[1]
TEX202208180,OAK,8,1,0,seagc001,semim001,,thomb003,8/SF/F8XD+.3-H,,,TEX,2022,101,True,1,1.591,8.0,1.0,1.0,100,1.526,-0.06499999999999995,TEX,[3],[1]
TEX202208270,DET,2,0,1,reyev001,,greer003,barnt001,8/SF/F8XD.3-H;2-3,,,TEX,2022,011,True,1,0.59,2.0,0.0,2.0,001,1.369,0.779,DET,"[3, 2]","[1, 1]"
TEX202208270,DET,6,1,0,heimj001,garca005,lowen001,,8/F78D,,,TEX,2022,110,False,0,0.923,6.0,1.0,1.0,110,0.923,0.0,TEX,[],[]
TEX202208270,DET,8,0,0,shorz001,barnt001,,candj002,8/SF/F89D.3-H,,,TEX,2022,101,True,1,1.591,8.0,0.0,1.0,100,1.526,-0.06499999999999995,DET,[3],[1]
TEX202208270,DET,9,0,1,shorz001,barnt001,candj002,,9/F9D,,,TEX,2022,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,DET,[],[]
TEX202208300,HOU,1,0,0,brega001,penaj004,,altuj001,7/SF/L7+.3-H,,,TEX,2022,101,True,1,1.591,1.0,0.0,1.0,100,1.526,-0.06499999999999995,HOU,[3],[1]
TEX202208300,HOU,4,0,1,brega001,penaj004,mccoc001,,8/L8D,,,TEX,2022,110,False,0,0.443,4.0,0.0,2.0,110,0.443,0.0,HOU,[],[]
TEX202208310,HOU,2,0,1,brega001,penaj004,altuj001,,7/L78D+,,,TEX,2022,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,HOU,[],[]
TEX202209100,TOR,1,0,1,biggc002,chapm001,kirka001,,8/F78,,,TEX,2022,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,TOR,[],[]
TEX202209210,ANA,1,1,1,garca005,lowen001,,seagc001,9/SF/F9LS.3-H,,,TEX,2022,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,TEX,[3],[1]
TEX202209250,CLE,4,1,1,garca005,lowen001,,semim001,7/SF/F78XD+.3-H,,,TEX,2022,101,True,1,0.498,4.0,1.0,2.0,100,1.227,0.7290000000000001,TEX,[3],[1]
TOR202204080,TEX,4,1,1,kirka001,gurrl001,,guerv002,7/SF/F7D.3-H,,,TOR,2022,101,True,1,0.498,4.0,1.0,2.0,100,1.227,0.7290000000000001,TOR,[3],[1]
TOR202204090,TEX,6,0,1,calhw001,ibana001,calhk001,,8/F78,,,TOR,2022,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,TEX,[],[]
TOR202204100,TEX,9,1,0,jansd001,biggc002,tapir001,,7/F7LD,,,TOR,2022,110,False,0,0.923,9.0,1.0,1.0,110,0.923,0.0,TOR,[],[]
TOR202204170,OAK,1,1,1,gurrl001,bichb001,,sprig001,8/SF/F89D.3-H(UR),,,TOR,2022,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,TOR,[3],[1]
TOR202204170,OAK,5,0,1,murps001,kempt001,,pachc001,8/SF/F8D.3-H,,,TOR,2022,101,True,1,0.498,5.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
TOR202204170,OAK,8,0,1,brows003,pindc001,,murps001,9/SF/F89D+.3-H,,,TOR,2022,101,True,1,0.498,8.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
TOR202204250,BOS,8,0,1,verda001,herne001,,arroc001,8/SF/F78D.3-H;1-2,,,TOR,2022,101,True,1,0.498,8.0,0.0,2.0,010,1.327,0.829,BOS,"[3, 1]","[1, 1]"
TOR202204260,BOS,4,1,1,tapir001,collz001,guerv002,,8/F78XD,,,TOR,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,TOR,[],[]
TOR202204260,BOS,8,0,0,verda001,,stort001,vazqc001,7/SF/F7L.3-H;2-3,,,TOR,2022,011,True,1,1.409,8.0,0.0,1.0,001,1.968,0.5589999999999999,BOS,"[3, 2]","[1, 1]"
TOR202204270,BOS,3,0,0,verda001,stort001,plawk001,,7/F7S,,,TOR,2022,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,BOS,[],[]
