bases,outs,sp1,sp2,runner_eq,payoff
"[1, 2]",1,0.41,0.29,[2],0.009460799999999908
"[1, 2]",1,0.41,0.32,[2],0.037286399999999956
"[1, 2]",1,0.41,0.35,[2],0.06511199999999986
"[1, 2]",1,0.41,0.38,[2],0.0929375999999999
"[1, 2]",1,0.41,0.41,[2],0.12076319999999986
"[1, 2]",1,0.41,0.44,[2],0.14858879999999994
"[1, 2]",1,0.41,0.47,[2],0.17641439999999992
"[1, 2]",1,0.41,0.5,[2],0.20423999999999992
"[1, 2]",1,0.41,0.53,[2],0.2320655999999999
"[1, 2]",1,0.41,0.56,[2],0.2598912
"[1, 2]",1,0.41,0.59,[2],0.28771679999999994
"[1, 2]",1,0.41,0.62,[2],0.3155424
"[1, 2]",1,0.41,0.65,[2],0.34336800000000006
"[1, 2]",1,0.41,0.68,[2],0.37119359999999996
"[1, 2]",1,0.41,0.71,[2],0.39901919999999996
"[1, 2]",1,0.41,0.74,[2],0.4268448000000001
"[1, 2]",1,0.41,0.76,[2],0.4453952
"[1, 2]",1,0.41,0.79,[2],0.4732207999999999
"[1, 2]",1,0.41,0.82,[2],0.5010463999999999
"[1, 2]",1,0.41,0.85,[2],0.5288719999999999
"[1, 2]",1,0.41,0.88,[2],0.5566975999999999
"[1, 2]",1,0.41,0.91,[2],0.5845232
"[1, 2]",1,0.41,0.94,[2],0.6123487999999999
"[1, 2]",1,0.41,0.97,[2],0.6401743999999999
"[1, 2]",1,0.41,1.0,[2],0.6679999999999999
"[1, 2]",1,0.44,0.0,[],0.0
"[1, 2]",1,0.44,0.03,[],0.0
"[1, 2]",1,0.44,0.06,[],0.0
"[1, 2]",1,0.44,0.09,[],0.0
"[1, 2]",1,0.44,0.12,[],0.0
"[1, 2]",1,0.44,0.15,[],0.0
"[1, 2]",1,0.44,0.18,[],0.0
"[1, 2]",1,0.44,0.21,[],0.0
"[1, 2]",1,0.44,0.24,[],0.0
"[1, 2]",1,0.44,0.26,[],0.0
"[1, 2]",1,0.44,0.29,[2],0.009460799999999908
"[1, 2]",1,0.44,0.32,[2],0.037286399999999956
"[1, 2]",1,0.44,0.35,[2],0.06511199999999986
"[1, 2]",1,0.44,0.38,[2],0.0929375999999999
"[1, 2]",1,0.44,0.41,[2],0.12076319999999986
"[1, 2]",1,0.44,0.44,[2],0.14858879999999994
"[1, 2]",1,0.44,0.47,[2],0.17641439999999992
"[1, 2]",1,0.44,0.5,[2],0.20423999999999992
"[1, 2]",1,0.44,0.53,[2],0.2320655999999999
"[1, 2]",1,0.44,0.56,[2],0.2598912
"[1, 2]",1,0.44,0.59,[2],0.28771679999999994
"[1, 2]",1,0.44,0.62,[2],0.3155424
"[1, 2]",1,0.44,0.65,[2],0.34336800000000006
"[1, 2]",1,0.44,0.68,[2],0.37119359999999996
"[1, 2]",1,0.44,0.71,[2],0.39901919999999996
"[1, 2]",1,0.44,0.74,[2],0.4268448000000001
"[1, 2]",1,0.44,0.76,[2],0.4453952
"[1, 2]",1,0.44,0.79,[2],0.4732207999999999
"[1, 2]",1,0.44,0.82,[2],0.5010463999999999
"[1, 2]",1,0.44,0.85,[2],0.5288719999999999
"[1, 2]",1,0.44,0.88,[2],0.5566975999999999
"[1, 2]",1,0.44,0.91,[2],0.5845232
"[1, 2]",1,0.44,0.94,[2],0.6123487999999999
"[1, 2]",1,0.44,0.97,[2],0.6401743999999999
"[1, 2]",1,0.44,1.0,[2],0.6679999999999999
"[1, 2]",1,0.47,0.0,[],0.0
"[1, 2]",1,0.47,0.03,[],0.0
"[1, 2]",1,0.47,0.06,[],0.0
"[1, 2]",1,0.47,0.09,[],0.0
"[1, 2]",1,0.47,0.12,[],0.0
"[1, 2]",1,0.47,0.15,[],0.0
"[1, 2]",1,0.47,0.18,[],0.0
"[1, 2]",1,0.47,0.21,[],0.0
"[1, 2]",1,0.47,0.24,[],0.0
"[1, 2]",1,0.47,0.26,[],0.0
"[1, 2]",1,0.47,0.29,[2],0.009460799999999908
"[1, 2]",1,0.47,0.32,[2],0.037286399999999956
"[1, 2]",1,0.47,0.35,[2],0.06511199999999986
"[1, 2]",1,0.47,0.38,[2],0.0929375999999999
"[1, 2]",1,0.47,0.41,[2],0.12076319999999986
"[1, 2]",1,0.47,0.44,[2],0.14858879999999994
"[1, 2]",1,0.47,0.47,[2],0.17641439999999992
"[1, 2]",1,0.47,0.5,[2],0.20423999999999992
"[1, 2]",1,0.47,0.53,[2],0.2320655999999999
"[1, 2]",1,0.47,0.56,[2],0.2598912
"[1, 2]",1,0.47,0.59,[2],0.28771679999999994
"[1, 2]",1,0.47,0.62,[2],0.3155424
"[1, 2]",1,0.47,0.65,[2],0.34336800000000006
"[1, 2]",1,0.47,0.68,[2],0.37119359999999996
"[1, 2]",1,0.47,0.71,[2],0.39901919999999996
"[1, 2]",1,0.47,0.74,[2],0.4268448000000001
"[1, 2]",1,0.47,0.76,[2],0.4453952
"[1, 2]",1,0.47,0.79,[2],0.4732207999999999
"[1, 2]",1,0.47,0.82,[2],0.5010463999999999
"[1, 2]",1,0.47,0.85,[2],0.5288719999999999
"[1, 2]",1,0.47,0.88,[2],0.5566975999999999
"[1, 2]",1,0.47,0.91,[2],0.5845232
"[1, 2]",1,0.47,0.94,[2],0.6123487999999999
"[1, 2]",1,0.47,0.97,[2],0.6401743999999999
"[1, 2]",1,0.47,1.0,[2],0.6679999999999999
"[1, 2]",1,0.5,0.0,[],0.0
"[1, 2]",1,0.5,0.03,[],0.0
"[1, 2]",1,0.5,0.06,[],0.0
"[1, 2]",1,0.5,0.09,[],0.0
"[1, 2]",1,0.5,0.12,[],0.0
"[1, 2]",1,0.5,0.15,[],0.0
"[1, 2]",1,0.5,0.18,[],0.0
"[1, 2]",1,0.5,0.21,[],0.0
"[1, 2]",1,0.5,0.24,[],0.0
"[1, 2]",1,0.5,0.26,[],0.0
"[1, 2]",1,0.5,0.29,[2],0.009460799999999908
"[1, 2]",1,0.5,0.32,[2],0.037286399999999956
"[1, 2]",1,0.5,0.35,[2],0.06511199999999986
"[1, 2]",1,0.5,0.38,[2],0.0929375999999999
"[1, 2]",1,0.5,0.41,[2],0.12076319999999986
"[1, 2]",1,0.5,0.44,[2],0.14858879999999994
"[1, 2]",1,0.5,0.47,[2],0.17641439999999992
"[1, 2]",1,0.5,0.5,[2],0.20423999999999992
"[1, 2]",1,0.5,0.53,[2],0.2320655999999999
"[1, 2]",1,0.5,0.56,[2],0.2598912
"[1, 2]",1,0.5,0.59,[2],0.28771679999999994
"[1, 2]",1,0.5,0.62,[2],0.3155424
"[1, 2]",1,0.5,0.65,[2],0.34336800000000006
"[1, 2]",1,0.5,0.68,[2],0.37119359999999996
"[1, 2]",1,0.5,0.71,[2],0.39901919999999996
"[1, 2]",1,0.5,0.74,[2],0.4268448000000001
"[1, 2]",1,0.5,0.76,[2],0.4453952
"[1, 2]",1,0.5,0.79,[2],0.4732207999999999
"[1, 2]",1,0.5,0.82,[2],0.5010463999999999
"[1, 2]",1,0.5,0.85,[2],0.5288719999999999
"[1, 2]",1,0.5,0.88,[2],0.5566975999999999
"[1, 2]",1,0.5,0.91,[2],0.5845232
"[1, 2]",1,0.5,0.94,[2],0.6123487999999999
"[1, 2]",1,0.5,0.97,[2],0.6401743999999999
"[1, 2]",1,0.5,1.0,[2],0.6679999999999999
"[1, 2]",1,0.53,0.0,[],0.0
"[1, 2]",1,0.53,0.03,[],0.0
"[1, 2]",1,0.53,0.06,[],0.0
"[1, 2]",1,0.53,0.09,[],0.0
"[1, 2]",1,0.53,0.12,[],0.0
"[1, 2]",1,0.53,0.15,[],0.0
"[1, 2]",1,0.53,0.18,[],0.0
"[1, 2]",1,0.53,0.21,[],0.0
"[1, 2]",1,0.53,0.24,[],0.0
"[1, 2]",1,0.53,0.26,[],0.0
"[1, 2]",1,0.53,0.29,[2],0.009460799999999908
"[1, 2]",1,0.53,0.32,[2],0.037286399999999956
"[1, 2]",1,0.53,0.35,[2],0.06511199999999986
"[1, 2]",1,0.53,0.38,[2],0.0929375999999999
"[1, 2]",1,0.53,0.41,[2],0.12076319999999986
"[1, 2]",1,0.53,0.44,[2],0.14858879999999994
"[1, 2]",1,0.53,0.47,[2],0.17641439999999992
"[1, 2]",1,0.53,0.5,[2],0.20423999999999992
"[1, 2]",1,0.53,0.53,[2],0.2320655999999999
"[1, 2]",1,0.53,0.56,[2],0.2598912
"[1, 2]",1,0.53,0.59,[2],0.28771679999999994
"[1, 2]",1,0.53,0.62,[2],0.3155424
"[1, 2]",1,0.53,0.65,[2],0.34336800000000006
"[1, 2]",1,0.53,0.68,[2],0.37119359999999996
"[1, 2]",1,0.53,0.71,[2],0.39901919999999996
"[1, 2]",1,0.53,0.74,[2],0.4268448000000001
"[1, 2]",1,0.53,0.76,[2],0.4453952
"[1, 2]",1,0.53,0.79,[2],0.4732207999999999
"[1, 2]",1,0.53,0.82,[2],0.5010463999999999
"[1, 2]",1,0.53,0.85,[2],0.5288719999999999
"[1, 2]",1,0.53,0.88,[2],0.5566975999999999
"[1, 2]",1,0.53,0.91,[2],0.5845232
"[1, 2]",1,0.53,0.94,[2],0.6123487999999999
"[1, 2]",1,0.53,0.97,[2],0.6401743999999999
"[1, 2]",1,0.53,1.0,[2],0.6679999999999999
"[1, 2]",1,0.56,0.0,[],0.0
"[1, 2]",1,0.56,0.03,[],0.0
"[1, 2]",1,0.56,0.06,[],0.0
"[1, 2]",1,0.56,0.09,[],0.0
"[1, 2]",1,0.56,0.12,[],0.0
"[1, 2]",1,0.56,0.15,[],0.0
"[1, 2]",1,0.56,0.18,[],0.0
"[1, 2]",1,0.56,0.21,[],0.0
"[1, 2]",1,0.56,0.24,[],0.0
"[1, 2]",1,0.56,0.26,[],0.0
"[1, 2]",1,0.56,0.29,[2],0.009460799999999908
"[1, 2]",1,0.56,0.32,[2],0.037286399999999956
"[1, 2]",1,0.56,0.35,[2],0.06511199999999986
"[1, 2]",1,0.56,0.38,[2],0.0929375999999999
"[1, 2]",1,0.56,0.41,[2],0.12076319999999986
"[1, 2]",1,0.56,0.44,[2],0.14858879999999994
"[1, 2]",1,0.56,0.47,[2],0.17641439999999992
"[1, 2]",1,0.56,0.5,[2],0.20423999999999992
"[1, 2]",1,0.56,0.53,[2],0.2320655999999999
"[1, 2]",1,0.56,0.56,[2],0.2598912
"[1, 2]",1,0.56,0.59,[2],0.28771679999999994
"[1, 2]",1,0.56,0.62,[2],0.3155424
"[1, 2]",1,0.56,0.65,[2],0.34336800000000006
"[1, 2]",1,0.56,0.68,[2],0.37119359999999996
"[1, 2]",1,0.56,0.71,[2],0.39901919999999996
"[1, 2]",1,0.56,0.74,[2],0.4268448000000001
"[1, 2]",1,0.56,0.76,[2],0.4453952
"[1, 2]",1,0.56,0.79,[2],0.4732207999999999
"[1, 2]",1,0.56,0.82,[2],0.5010463999999999
"[1, 2]",1,0.56,0.85,[2],0.5288719999999999
"[1, 2]",1,0.56,0.88,[2],0.5566975999999999
"[1, 2]",1,0.56,0.91,[2],0.5845232
"[1, 2]",1,0.56,0.94,[2],0.6123487999999999
"[1, 2]",1,0.56,0.97,[2],0.6401743999999999
"[1, 2]",1,0.56,1.0,[2],0.6679999999999999
"[1, 2]",1,0.59,0.0,[],0.0
"[1, 2]",1,0.59,0.03,[],0.0
"[1, 2]",1,0.59,0.06,[],0.0
"[1, 2]",1,0.59,0.09,[],0.0
"[1, 2]",1,0.59,0.12,[],0.0
"[1, 2]",1,0.59,0.15,[],0.0
"[1, 2]",1,0.59,0.18,[],0.0
"[1, 2]",1,0.59,0.21,[],0.0
"[1, 2]",1,0.59,0.24,[],0.0
"[1, 2]",1,0.59,0.26,[],0.0
"[1, 2]",1,0.59,0.29,[2],0.009460799999999908
"[1, 2]",1,0.59,0.32,[2],0.037286399999999956
"[1, 2]",1,0.59,0.35,[2],0.06511199999999986
"[1, 2]",1,0.59,0.38,[2],0.0929375999999999
"[1, 2]",1,0.59,0.41,[2],0.12076319999999986
"[1, 2]",1,0.59,0.44,[2],0.14858879999999994
"[1, 2]",1,0.59,0.47,[2],0.17641439999999992
"[1, 2]",1,0.59,0.5,[2],0.20423999999999992
"[1, 2]",1,0.59,0.53,[2],0.2320655999999999
"[1, 2]",1,0.59,0.56,[2],0.2598912
"[1, 2]",1,0.59,0.59,[2],0.28771679999999994
"[1, 2]",1,0.59,0.62,[2],0.3155424
"[1, 2]",1,0.59,0.65,[2],0.34336800000000006
"[1, 2]",1,0.59,0.68,[2],0.37119359999999996
"[1, 2]",1,0.59,0.71,[2],0.39901919999999996
"[1, 2]",1,0.59,0.74,[2],0.4268448000000001
"[1, 2]",1,0.59,0.76,[2],0.4453952
"[1, 2]",1,0.59,0.79,[2],0.4732207999999999
"[1, 2]",1,0.59,0.82,[2],0.5010463999999999
"[1, 2]",1,0.59,0.85,[2],0.5288719999999999
"[1, 2]",1,0.59,0.88,[2],0.5566975999999999
"[1, 2]",1,0.59,0.91,[2],0.5845232
"[1, 2]",1,0.59,0.94,[2],0.6123487999999999
"[1, 2]",1,0.59,0.97,[2],0.6401743999999999
"[1, 2]",1,0.59,1.0,[2],0.6679999999999999
"[1, 2]",1,0.62,0.0,[],0.0
"[1, 2]",1,0.62,0.03,[],0.0
"[1, 2]",1,0.62,0.06,[],0.0
"[1, 2]",1,0.62,0.09,[],0.0
"[1, 2]",1,0.62,0.12,[],0.0
"[1, 2]",1,0.62,0.15,[],0.0
"[1, 2]",1,0.62,0.18,[],0.0
"[1, 2]",1,0.62,0.21,[],0.0
"[1, 2]",1,0.62,0.24,[],0.0
"[1, 2]",1,0.62,0.26,[],0.0
"[1, 2]",1,0.62,0.29,[2],0.009460799999999908
"[1, 2]",1,0.62,0.32,[2],0.037286399999999956
"[1, 2]",1,0.62,0.35,[2],0.06511199999999986
"[1, 2]",1,0.62,0.38,[2],0.0929375999999999
"[1, 2]",1,0.62,0.41,[2],0.12076319999999986
"[1, 2]",1,0.62,0.44,[2],0.14858879999999994
"[1, 2]",1,0.62,0.47,[2],0.17641439999999992
"[1, 2]",1,0.62,0.5,[2],0.20423999999999992
"[1, 2]",1,0.62,0.53,[2],0.2320655999999999
"[1, 2]",1,0.62,0.56,[2],0.2598912
"[1, 2]",1,0.62,0.59,[2],0.28771679999999994
"[1, 2]",1,0.62,0.62,[2],0.3155424
"[1, 2]",1,0.62,0.65,[2],0.34336800000000006
"[1, 2]",1,0.62,0.68,[2],0.37119359999999996
"[1, 2]",1,0.62,0.71,[2],0.39901919999999996
"[1, 2]",1,0.62,0.74,[2],0.4268448000000001
"[1, 2]",1,0.62,0.76,[2],0.4453952
"[1, 2]",1,0.62,0.79,[2],0.4732207999999999
"[1, 2]",1,0.62,0.82,[2],0.5010463999999999
"[1, 2]",1,0.62,0.85,[2],0.5288719999999999
"[1, 2]",1,0.62,0.88,[2],0.5566975999999999
"[1, 2]",1,0.62,0.91,[2],0.5845232
"[1, 2]",1,0.62,0.94,[2],0.6123487999999999
"[1, 2]",1,0.62,0.97,[2],0.6401743999999999
"[1, 2]",1,0.62,1.0,[2],0.6679999999999999
"[1, 2]",1,0.65,0.0,[],0.0
"[1, 2]",1,0.65,0.03,[],0.0
"[1, 2]",1,0.65,0.06,[],0.0
"[1, 2]",1,0.65,0.09,[],0.0
"[1, 2]",1,0.65,0.12,[],0.0
"[1, 2]",1,0.65,0.15,[],0.0
"[1, 2]",1,0.65,0.18,[],0.0
"[1, 2]",1,0.65,0.21,[],0.0
"[1, 2]",1,0.65,0.24,[],0.0
"[1, 2]",1,0.65,0.26,[],0.0
"[1, 2]",1,0.65,0.29,[2],0.009460799999999908
"[1, 2]",1,0.65,0.32,[2],0.037286399999999956
"[1, 2]",1,0.65,0.35,[2],0.06511199999999986
"[1, 2]",1,0.65,0.38,[2],0.0929375999999999
"[1, 2]",1,0.65,0.41,[2],0.12076319999999986
"[1, 2]",1,0.65,0.44,[2],0.14858879999999994
"[1, 2]",1,0.65,0.47,[2],0.17641439999999992
"[1, 2]",1,0.65,0.5,[2],0.20423999999999992
"[1, 2]",1,0.65,0.53,[2],0.2320655999999999
"[1, 2]",1,0.65,0.56,[2],0.2598912
"[1, 2]",1,0.65,0.59,[2],0.28771679999999994
"[1, 2]",1,0.65,0.62,[2],0.3155424
"[1, 2]",1,0.65,0.65,[2],0.34336800000000006
"[1, 2]",1,0.65,0.68,[2],0.37119359999999996
"[1, 2]",1,0.65,0.71,[2],0.39901919999999996
"[1, 2]",1,0.65,0.74,[2],0.4268448000000001
"[1, 2]",1,0.65,0.76,[2],0.4453952
"[1, 2]",1,0.65,0.79,[2],0.4732207999999999
"[1, 2]",1,0.65,0.82,[2],0.5010463999999999
"[1, 2]",1,0.65,0.85,[2],0.5288719999999999
"[1, 2]",1,0.65,0.88,[2],0.5566975999999999
"[1, 2]",1,0.65,0.91,[2],0.5845232
"[1, 2]",1,0.65,0.94,[2],0.6123487999999999
"[1, 2]",1,0.65,0.97,[2],0.6401743999999999
"[1, 2]",1,0.65,1.0,[2],0.6679999999999999
"[1, 2]",1,0.68,0.0,[],0.0
"[1, 2]",1,0.68,0.03,[],0.0
"[1, 2]",1,0.68,0.06,[],0.0
"[1, 2]",1,0.68,0.09,[],0.0
"[1, 2]",1,0.68,0.12,[],0.0
"[1, 2]",1,0.68,0.15,[],0.0
"[1, 2]",1,0.68,0.18,[],0.0
"[1, 2]",1,0.68,0.21,[],0.0
"[1, 2]",1,0.68,0.24,[],0.0
"[1, 2]",1,0.68,0.26,[],0.0
"[1, 2]",1,0.68,0.29,[2],0.009460799999999908
"[1, 2]",1,0.68,0.32,[2],0.037286399999999956
"[1, 2]",1,0.68,0.35,[2],0.06511199999999986
"[1, 2]",1,0.68,0.38,[2],0.0929375999999999
"[1, 2]",1,0.68,0.41,[2],0.12076319999999986
"[1, 2]",1,0.68,0.44,[2],0.14858879999999994
"[1, 2]",1,0.68,0.47,[2],0.17641439999999992
"[1, 2]",1,0.68,0.5,[2],0.20423999999999992
"[1, 2]",1,0.68,0.53,[2],0.2320655999999999
"[1, 2]",1,0.68,0.56,[2],0.2598912
"[1, 2]",1,0.68,0.59,[2],0.28771679999999994
"[1, 2]",1,0.68,0.62,[2],0.3155424
"[1, 2]",1,0.68,0.65,[2],0.34336800000000006
"[1, 2]",1,0.68,0.68,[2],0.37119359999999996
"[1, 2]",1,0.68,0.71,[2],0.39901919999999996
"[1, 2]",1,0.68,0.74,[2],0.4268448000000001
"[1, 2]",1,0.68,0.76,[2],0.4453952
"[1, 2]",1,0.68,0.79,[2],0.4732207999999999
"[1, 2]",1,0.68,0.82,[2],0.5010463999999999
"[1, 2]",1,0.68,0.85,[2],0.5288719999999999
"[1, 2]",1,0.68,0.88,[2],0.5566975999999999
"[1, 2]",1,0.68,0.91,[2],0.5845232
"[1, 2]",1,0.68,0.94,[2],0.6123487999999999
"[1, 2]",1,0.68,0.97,[2],0.6401743999999999
"[1, 2]",1,0.68,1.0,[2],0.6679999999999999
"[1, 2]",1,0.71,0.0,[],0.0
"[1, 2]",1,0.71,0.03,[],0.0
"[1, 2]",1,0.71,0.06,[],0.0
"[1, 2]",1,0.71,0.09,[],0.0
"[1, 2]",1,0.71,0.12,[],0.0
"[1, 2]",1,0.71,0.15,[],0.0
"[1, 2]",1,0.71,0.18,[],0.0
"[1, 2]",1,0.71,0.21,[],0.0
"[1, 2]",1,0.71,0.24,[],0.0
"[1, 2]",1,0.71,0.26,[],0.0
"[1, 2]",1,0.71,0.29,[2],0.009460799999999908
"[1, 2]",1,0.71,0.32,[2],0.037286399999999956
"[1, 2]",1,0.71,0.35,[2],0.06511199999999986
"[1, 2]",1,0.71,0.38,[2],0.0929375999999999
"[1, 2]",1,0.71,0.41,[2],0.12076319999999986
"[1, 2]",1,0.71,0.44,[2],0.14858879999999994
"[1, 2]",1,0.71,0.47,[2],0.17641439999999992
"[1, 2]",1,0.71,0.5,[2],0.20423999999999992
"[1, 2]",1,0.71,0.53,[2],0.2320655999999999
"[1, 2]",1,0.71,0.56,[2],0.2598912
"[1, 2]",1,0.71,0.59,[2],0.28771679999999994
"[1, 2]",1,0.71,0.62,[2],0.3155424
"[1, 2]",1,0.71,0.65,[2],0.34336800000000006
"[1, 2]",1,0.71,0.68,[2],0.37119359999999996
"[1, 2]",1,0.71,0.71,[2],0.39901919999999996
"[1, 2]",1,0.71,0.74,[2],0.4268448000000001
"[1, 2]",1,0.71,0.76,[2],0.4453952
"[1, 2]",1,0.71,0.79,[2],0.4732207999999999
"[1, 2]",1,0.71,0.82,[2],0.5010463999999999
"[1, 2]",1,0.71,0.85,[2],0.5288719999999999
"[1, 2]",1,0.71,0.88,[2],0.5566975999999999
"[1, 2]",1,0.71,0.91,[2],0.5845232
"[1, 2]",1,0.71,0.94,[2],0.6123487999999999
"[1, 2]",1,0.71,0.97,[2],0.6401743999999999
"[1, 2]",1,0.71,1.0,[2],0.6679999999999999
"[1, 2]",1,0.74,0.0,[],0.0
"[1, 2]",1,0.74,0.03,[],0.0
"[1, 2]",1,0.74,0.06,[],0.0
"[1, 2]",1,0.74,0.09,[],0.0
"[1, 2]",1,0.74,0.12,[],0.0
"[1, 2]",1,0.74,0.15,[],0.0
"[1, 2]",1,0.74,0.18,[],0.0
"[1, 2]",1,0.74,0.21,[],0.0
"[1, 2]",1,0.74,0.24,[],0.0
"[1, 2]",1,0.74,0.26,[],0.0
"[1, 2]",1,0.74,0.29,[2],0.009460799999999908
"[1, 2]",1,0.74,0.32,[2],0.037286399999999956
"[1, 2]",1,0.74,0.35,[2],0.06511199999999986
"[1, 2]",1,0.74,0.38,[2],0.0929375999999999
"[1, 2]",1,0.74,0.41,[2],0.12076319999999986
"[1, 2]",1,0.74,0.44,[2],0.14858879999999994
"[1, 2]",1,0.74,0.47,[2],0.17641439999999992
"[1, 2]",1,0.74,0.5,[2],0.20423999999999992
"[1, 2]",1,0.74,0.53,[2],0.2320655999999999
"[1, 2]",1,0.74,0.56,[2],0.2598912
"[1, 2]",1,0.74,0.59,[2],0.28771679999999994
"[1, 2]",1,0.74,0.62,[2],0.3155424
"[1, 2]",1,0.74,0.65,[2],0.34336800000000006
"[1, 2]",1,0.74,0.68,[2],0.37119359999999996
"[1, 2]",1,0.74,0.71,[2],0.39901919999999996
"[1, 2]",1,0.74,0.74,[2],0.4268448000000001
"[1, 2]",1,0.74,0.76,[2],0.4453952
"[1, 2]",1,0.74,0.79,[2],0.4732207999999999
"[1, 2]",1,0.74,0.82,[2],0.5010463999999999
"[1, 2]",1,0.74,0.85,[2],0.5288719999999999
"[1, 2]",1,0.74,0.88,[2],0.5566975999999999
"[1, 2]",1,0.74,0.91,[2],0.5845232
"[1, 2]",1,0.74,0.94,[2],0.6123487999999999
"[1, 2]",1,0.74,0.97,[2],0.6401743999999999
"[1, 2]",1,0.74,1.0,[2],0.6679999999999999
"[1, 2]",1,0.76,0.0,[],0.0
"[1, 2]",1,0.76,0.03,[],0.0
"[1, 2]",1,0.76,0.06,[],0.0
"[1, 2]",1,0.76,0.09,[],0.0
"[1, 2]",1,0.76,0.12,[],0.0
"[1, 2]",1,0.76,0.15,[],0.0
"[1, 2]",1,0.76,0.18,[],0.0
"[1, 2]",1,0.76,0.21,[],0.0
"[1, 2]",1,0.76,0.24,[],0.0
"[1, 2]",1,0.76,0.26,[],0.0
"[1, 2]",1,0.76,0.29,[2],0.009460799999999908
"[1, 2]",1,0.76,0.32,[2],0.037286399999999956
"[1, 2]",1,0.76,0.35,[2],0.06511199999999986
"[1, 2]",1,0.76,0.38,[2],0.0929375999999999
"[1, 2]",1,0.76,0.41,[2],0.12076319999999986
"[1, 2]",1,0.76,0.44,[2],0.14858879999999994
"[1, 2]",1,0.76,0.47,[2],0.17641439999999992
"[1, 2]",1,0.76,0.5,[2],0.20423999999999992
"[1, 2]",1,0.76,0.53,[2],0.2320655999999999
"[1, 2]",1,0.76,0.56,[2],0.2598912
"[1, 2]",1,0.76,0.59,[2],0.28771679999999994
"[1, 2]",1,0.76,0.62,[2],0.3155424
"[1, 2]",1,0.76,0.65,[2],0.34336800000000006
"[1, 2]",1,0.76,0.68,[2],0.37119359999999996
"[1, 2]",1,0.76,0.71,[2],0.39901919999999996
"[1, 2]",1,0.76,0.74,[2],0.4268448000000001
"[1, 2]",1,0.76,0.76,[2],0.4453952
"[1, 2]",1,0.76,0.79,[2],0.4732207999999999
"[1, 2]",1,0.76,0.82,[2],0.5010463999999999
"[1, 2]",1,0.76,0.85,[2],0.5288719999999999
"[1, 2]",1,0.76,0.88,[2],0.5566975999999999
"[1, 2]",1,0.76,0.91,[2],0.5845232
"[1, 2]",1,0.76,0.94,[2],0.6123487999999999
"[1, 2]",1,0.76,0.97,[2],0.6401743999999999
"[1, 2]",1,0.76,1.0,[2],0.6679999999999999
"[1, 2]",1,0.79,0.0,[],0.0
"[1, 2]",1,0.79,0.03,[],0.0
"[1, 2]",1,0.79,0.06,[],0.0
"[1, 2]",1,0.79,0.09,[],0.0
"[1, 2]",1,0.79,0.12,[],0.0
"[1, 2]",1,0.79,0.15,[],0.0
"[1, 2]",1,0.79,0.18,[],0.0
"[1, 2]",1,0.79,0.21,[],0.0
"[1, 2]",1,0.79,0.24,[],0.0
"[1, 2]",1,0.79,0.26,[],0.0
"[1, 2]",1,0.79,0.29,[2],0.009460799999999908
"[1, 2]",1,0.79,0.32,[2],0.037286399999999956
"[1, 2]",1,0.79,0.35,[2],0.06511199999999986
"[1, 2]",1,0.79,0.38,[2],0.0929375999999999
"[1, 2]",1,0.79,0.41,[2],0.12076319999999986
"[1, 2]",1,0.79,0.44,[2],0.14858879999999994
"[1, 2]",1,0.79,0.47,[2],0.17641439999999992
"[1, 2]",1,0.79,0.5,[2],0.20423999999999992
"[1, 2]",1,0.79,0.53,[2],0.2320655999999999
"[1, 2]",1,0.79,0.56,[2],0.2598912
"[1, 2]",1,0.79,0.59,[2],0.28771679999999994
"[1, 2]",1,0.79,0.62,[2],0.3155424
"[1, 2]",1,0.79,0.65,[2],0.34336800000000006
"[1, 2]",1,0.79,0.68,[2],0.37119359999999996
"[1, 2]",1,0.79,0.71,[2],0.39901919999999996
"[1, 2]",1,0.79,0.74,[2],0.4268448000000001
"[1, 2]",1,0.79,0.76,[2],0.4453952
"[1, 2]",1,0.79,0.79,[2],0.4732207999999999
"[1, 2]",1,0.79,0.82,[2],0.5010463999999999
"[1, 2]",1,0.79,0.85,[2],0.5288719999999999
"[1, 2]",1,0.79,0.88,[2],0.5566975999999999
"[1, 2]",1,0.79,0.91,[2],0.5845232
"[1, 2]",1,0.79,0.94,[2],0.6123487999999999
"[1, 2]",1,0.79,0.97,[2],0.6401743999999999
"[1, 2]",1,0.79,1.0,[2],0.6679999999999999
"[1, 2]",1,0.82,0.0,[],0.0
"[1, 2]",1,0.82,0.03,[],0.0
"[1, 2]",1,0.82,0.06,[],0.0
"[1, 2]",1,0.82,0.09,[],0.0
"[1, 2]",1,0.82,0.12,[],0.0
"[1, 2]",1,0.82,0.15,[],0.0
"[1, 2]",1,0.82,0.18,[],0.0
"[1, 2]",1,0.82,0.21,[],0.0
"[1, 2]",1,0.82,0.24,[],0.0
"[1, 2]",1,0.82,0.26,[],0.0
"[1, 2]",1,0.82,0.29,[2],0.009460799999999908
"[1, 2]",1,0.82,0.32,[2],0.037286399999999956
"[1, 2]",1,0.82,0.35,[2],0.06511199999999986
"[1, 2]",1,0.82,0.38,[2],0.0929375999999999
"[1, 2]",1,0.82,0.41,[2],0.12076319999999986
"[1, 2]",1,0.82,0.44,[2],0.14858879999999994
"[1, 2]",1,0.82,0.47,[2],0.17641439999999992
"[1, 2]",1,0.82,0.5,[2],0.20423999999999992
"[1, 2]",1,0.82,0.53,[2],0.2320655999999999
